average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
120;430;139;139;254,42196354411735;2700;2700;91;0;420;48898;38105;3857;UMC;0;2631;8,571428
120;670;93;93;278,16543816543816;2700;2700;90;0;420;48832;38069;3855;UMC;0;2111;6,4935064
119;403;110;110;283,9755050038017;2700;2700;91;0;420;48667;38156;3842;Kromme Rijn;0;2186;6,4935064
120;452;106;106;284,7466971596594;2700,0007;2710;91;0;420;48982;38117;3820;UMC;0;2817;8,311688
121;555;265;265;569,76210478864;2700;2700;91;0;420;48807;38127;3918;Padualaan;0;2761;8,311688
123;434;229;229;545,0209428383705;2700;2700;91;0;420;48712;37882;3785;Heidelberglaan;0;3280;9,350649
122;534;226;226;427,33977567573083;2700,0005;2712;92;0;420;48960;37646;3771;Padualaan;0;3039;8,311688
120;825;170;170;469,86394139013726;2700;2700;91;0;420;48747;37677;3825;WKZ;0;1850;6,233766
119;430;48;48;121,89519614703823;2699,9998;2740;91;0;420;48614;37853;3826;UMC;0;2975;8,831169
118;508;72;72;119,0343201141935;2699,9998;2708;90;0;420;48350;37658;3821;UMC;0;2421;6,233766
118;384;100;100;224,17928902627514;2700;2700;91;0;420;48531;38113;3804;UMC;0;1891;5,974026
122;459;138;138;383,0190234753395;2699,9998;2775;91;0;420;48529;37891;3798;Kromme Rijn;75;3055;7,5324674
120;527;170;170;396,39769745540343;2699,9998;2780;91;0;420;49178;38085;3808;UMC;80;2472;7,2727275
119;490;85;85;81,02556736569952;2700;2724;91;0;420;48757;38097;3805;Kromme Rijn;0;2237;7,012987
120;508;130;130;329,354706963447;2700;2700;91;0;420;48958;37900;3735;Padualaan;0;1976;6,233766
119;718;87;87;183,63870335192107;2700;2700;92;0;420;48973;38144;3867;UMC;0;2329;6,753247
118;457;116;116;200,36597651993338;2700;2700;91;0;420;48654;38108;3838;UMC;0;2125;6,233766
117;432;73;73;190,53407976462898;2700;2705;91;0;420;48936;38098;3850;UMC;0;1675;4,935065
120;404;201;201;454,3134179381149;2699,9995;2703;92;0;420;49103;37856;3890;UMC;0;2667;8,051948
120;522;206;206;229,6446125528429;2699,9998;2775;93;0;420;49451;37876;3813;UMC;75;3205;8,311688
119;426;122;122;196,40013068158615;2700;2700;91;0;420;48996;37823;3807;UMC;0;2314;7,2727275
119;432;126;126;166,60468575678692;2700;2700;90;0;420;48412;38139;3792;UMC;0;1956;5,714286
119;698;65;65;142,83344256922825;2700;2700;91;0;420;48840;38070;3801;UMC;0;2031;6,233766
118;564;48;48;122,39542470165586;2700;2745;90;0;420;48419;38077;3827;UMC;0;2385;6,753247
119;405;78;78;165,99299711284476;2700;2700;91;0;420;48841;37865;3820;Vaartsche Rijn;0;2908;8,311688
122;416;182;182;479,14765319426334;2699,9998;2701;92;0;420;49096;38116;3799;UMC;0;3150;9,350649
119;620;229;229;326,7659987205151;2700;2700;91;0;420;48481;38151;3869;Vaartsche Rijn;0;2932;9,090909
120;528;162;162;321,80707631966004;2700,0002;2749;91;0;420;48980;38112;3796;UMC;0;2672;8,051948
