average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
121;652;54;54;71,98753178574358;2699,524;2700;109;0;420;12032;34998;36392;Kromme Rijn;0;1381;23,076923
123;783;93;93;171,42379679144386;2700;2719;109;0;420;11944;37260;36199;Kromme Rijn;0;1211;18,461538
118;448;41;41;34,6503554306497;2702,0476;2743;109;0;420;12061;32761;36227;Heidelberglaan;0;1140;16,923077
123;526;118;118;69,54962468723936;2702,524;2749;107;0;420;11847;37267;36213;Galgenwaard;0;1227;20,3125
123;993;54;54;60,625260525218835;2703,8096;2745;108;0;420;11887;37258;36375;UMC;0;1260;20,3125
121;541;27;27;34,05329361138696;2699,0952;2710;110;0;420;12048;32755;36405;Kromme Rijn;0;1557;23,076923
118;571;31;31;33,06621678616617;2700;2700;106;0;420;11784;37255;36206;UMC;0;798;13,846154
123;658;146;146;63,37371091831724;2700,524;2711;110;0;420;12184;34988;36251;Galgenwaard;0;1514;21,538462
116;485;48;48;42,88961859055317;2700,1428;2703;108;0;420;11887;35013;36213;Vaartsche Rijn;0;1314;21,538462
122;542;118;118;82,71542664985287;2700;2700;107;0;420;11846;37245;36207;UMC;0;1480;23,076923
118;512;41;41;31,404890178201413;2700;2700;108;0;420;12078;32764;36235;Kromme Rijn;0;58786;21,212122
120;674;29;29;49,78437551832808;2700;2700;107;0;420;12035;35003;36198;Heidelberglaan;0;911;16,923077
121;670;86;86;63,140577445093356;2698,0476;2700;108;0;420;12116;30502;36300;Heidelberglaan;0;1153;18,461538
116;348;8;8;0,8012018027040559;2700;2700;107;0;420;11915;32764;36238;Heidelberglaan;0;909;13,846154
129;896;145;145;177,14069845533916;2703,5715;2775;109;0;420;11880;35020;36189;Vaartsche Rijn;75;1769;23,4375
119;480;23;23;21,89248770561302;2698,8572;2700;108;0;420;11776;32746;36303;Kromme Rijn;0;1739;27,692308
116;386;4;4;0,8617804551539491;2700;2700;109;0;420;11927;32740;36232;Vaartsche Rijn;0;1434;23,076923
128;606;48;48;120,99319049991695;2693,7144;2726;111;0;420;12054;32739;36263;Padualaan;201;1810;27,272728
125;781;42;42;94,0049751243781;2704,9524;2752;109;0;420;11943;37243;36312;UMC;0;1854;23,076923
