stop,direction,time,average,sd,dist,param
Heidelberglaan,1,1245,5.875,2.429235635081741,norm,(4.086956521739131  2.3758393204024784)
Heidelberglaan,1,1260,4.8125,1.487420014875958,uniform,(2.0  5.0)
Heidelberglaan,1,1275,3.0,1.8027756377319946,uniform,(0.0  6.0)
Galgenwaard,0,375,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Galgenwaard,0,390,0.05555555555555555,0.22941573387056177,gamma,(0.3827114978625479  -2.3298222335357873e-29  0.5408194594143794)
Galgenwaard,0,405,0.6,0.5253191132035963,gamma,(0.896217129611371  -1.231946820882048e-28  0.2100798926263049)
Galgenwaard,0,420,0.25,0.5501196042201808,gamma,(0.11235230660268548  -4.8323696642911185e-29  0.6851477569826863)
Galgenwaard,0,435,0.8,0.5453768398418634,gamma,(0.5475620586238101  -3.0528766489714356e-28  0.2658077364791275)
Galgenwaard,0,450,2.85,1.0177004891982149,lognorm,(7.936821688746786  -1.503768490133516e-25  3.184860459680066)
Galgenwaard,0,465,3.25,1.205670305878314,gamma,(0.16593753591286334  -2.406709423479838e-28  1.2833273930621298)
Galgenwaard,0,480,4.4,1.5853900272366854,gamma,(0.28125221559800195  -4.4285450076850885e-31  1.6485201965759848)
Galgenwaard,0,495,6.75,2.810392336444462,gamma,(0.6337331664079948  -8.392687144035304e-31  4.34715726518078)
Galgenwaard,0,510,7.3,2.2050196827335204,gamma,(0.5590150073841238  -6.636357903103512e-29  2.302895565414528)
Galgenwaard,0,525,4.052631578947368,1.7222391288816468,gamma,(0.5856391817622797  -2.3028935484724366e-28  1.490249110866377)
Galgenwaard,0,540,3.8,1.824223666757934,lognorm,(9.068141466670756  -2.1247859701889003e-23  1.3444041124724326)
Galgenwaard,0,555,4.142857142857143,1.5078126424736307,gamma,(0.37651399732124097  -4.0211604859377614e-28  0.899328571385809)
Galgenwaard,0,570,2.3,0.9497161598676341,gamma,(0.3930111020381546  -2.1205811943289183e-28  0.7594210938362135)
Galgenwaard,0,585,3.857142857142857,1.600506081934667,gamma,(0.1602611267903084  -4.3894729191098865e-30  2.310030319445728)
Galgenwaard,0,600,2.1904761904761907,0.892361448183241,pareto,(2.0389796992701408  -0.5176901797512936  0.5176901787872279)
Galgenwaard,0,615,3.0476190476190474,1.5958178515684724,gamma,(0.13293385831530918  -6.036342229807498e-29  5.914967989163918)
Galgenwaard,0,630,5.095238095238095,1.9265003266991494,lognorm,(8.49336393231193  -1.8817857727159358e-27  1.8977232907491632)
Galgenwaard,0,645,3.238095238095238,1.1391308298957796,gamma,(0.28736009852018685  -1.378089878389008e-28  1.037245787879117)
Galgenwaard,0,660,6.0476190476190474,1.7334661990621967,lognorm,(6.31489640953129  -2.3699938781667656e-19  0.048491415499119825)
Galgenwaard,0,675,3.25,1.6760894348604414,gamma,(0.41124855620306544  -6.03898802279798e-30  1.5376365287305451)
Galgenwaard,0,690,3.238095238095238,0.9981668178901743,gamma,(0.565717710927679  -1.270732319492514e-26  1.0724575778928487)
Galgenwaard,0,705,3.761904761904762,1.8170855302949762,lognorm,(9.17673506578151  -7.17603544326507e-24  0.010398851832837265)
Galgenwaard,0,720,5.761904761904762,1.930504298582846,gamma,(0.29891986160139483  -5.442836366689306e-29  2.007706660189487)
Galgenwaard,0,735,4.619047619047619,1.632171530023889,gamma,(0.1371644873025174  -2.807023181484691e-28  1.3133198442472553)
Galgenwaard,0,750,7.0,2.0236031772344796,lognorm,(8.272901481026715  -6.9814735318203285e-15  0.04189516670023728)
Galgenwaard,0,765,10.666666666666666,2.9766961341064664,expon,(0.0  3.111111111111111)
Galgenwaard,0,780,12.333333333333334,3.286763894989789,lognorm,(0.6017430446057842  -1.0853764385208842  3.9313089804190957)
Galgenwaard,0,795,6.619047619047619,1.7474715647032266,gamma,(0.21517831597502624  -8.767474200715675e-29  1.3965060077644802)
Galgenwaard,0,810,6.095238095238095,1.7612444412920036,lognorm,(6.450675584584462  -2.4991197985997637e-18  2.9725309581696093)
Galgenwaard,0,825,6.380952380952381,2.287331208629615,lognorm,(10.424315558746006  -6.744330215820009e-22  8.331320072350767)
Galgenwaard,0,840,8.0,3.2574353189987058,gamma,(0.45717163447647635  -1.1830458621356723e-27  1.5408579650355954)
Galgenwaard,0,855,6.0476190476190474,2.2428569263245315,gamma,(0.7444067302935893  -2.098172879610246e-28  1.825004686233041)
Galgenwaard,0,870,8.142857142857142,2.6737354550598105,gamma,(0.457035153482351  -1.9289815120671537e-28  3.2348518016024)
Galgenwaard,0,885,5.857142857142857,1.8718396789746135,gamma,(0.28985010229475194  -4.5866771569850445e-28  1.996764784172687)
Galgenwaard,0,900,5.904761904761905,1.702232696738655,gamma,(0.23472683093471827  -5.072332721913935e-25  1.4150693774720615)
Galgenwaard,0,915,5.904761904761905,1.7653175787506772,gamma,(0.9162208044435305  -8.486410900632485e-27  1.373814585976287)
Galgenwaard,0,930,5.095238095238095,1.4817823768508245,gamma,(0.4998202321183348  -6.988163665087983e-30  1.6564607618757585)
Galgenwaard,0,945,4.380952380952381,1.4430968553086034,gamma,(0.20071784185011815  -6.211926085443192e-29  1.4330805948373824)
Galgenwaard,0,960,6.0,1.5933268579266704,gamma,(0.7601439026428665  -6.954115863873026e-25  1.687806085147958)
Galgenwaard,0,975,5.285714285714286,1.5584755865415902,lognorm,(7.725789832632627  -1.0679379341931097e-23  1.918226468531532)
Galgenwaard,0,990,5.428571428571429,1.5782209563878369,gamma,(0.40265817721551234  -1.2683893151577284e-26  1.6152179578944934)
Galgenwaard,0,1005,6.666666666666667,1.9047893646660545,gamma,(0.7683464447032584  -3.5193518026492807e-28  2.0249965602224225)
Galgenwaard,0,1020,5.714285714285714,1.9581787567582454,lognorm,(9.071778034261218  -1.8990439451391203e-19  0.010016520488036647)
Galgenwaard,0,1035,5.523809523809524,1.6291112628427855,gamma,(0.6468286697589362  -2.0654478316040248e-26  2.110297830978652)
Galgenwaard,0,1050,7.238095238095238,2.2724676283524112,lognorm,(2.8419249402279054  -6.593784688429454e-06  0.021162445891914246)
Galgenwaard,0,1065,5.9,2.8496720620169733,gamma,(0.1797808475996739  -3.1776036223322034e-29  1.540857106005976)
Galgenwaard,0,1080,3.85,2.0324911828008667,lognorm,(7.571441773840864  -1.0018195239309811e-24  0.07543835754449442)
Galgenwaard,0,1095,2.7,1.8677891646640323,gamma,(0.3671162181454972  -4.067681714116452e-28  1.682434681335958)
Galgenwaard,0,1110,3.1578947368421053,1.7578245333215399,gamma,(0.554721438154792  -3.3758821665681375e-18  2.5256740032870013)
Galgenwaard,0,1125,2.1,1.9166857359844665,lognorm,(10.848610201377138  -2.850953944493483e-26  7.144839883759455)
Galgenwaard,0,1140,3.3,1.978921178889666,gamma,(0.31517028035033323  -5.120200044956251e-29  1.735655730188793)
Galgenwaard,0,1155,1.263157894736842,0.8909804452658621,gamma,(0.5136270980163692  -2.08227209360298e-23  0.7213229143535695)
Galgenwaard,0,1170,1.1578947368421053,1.4629938062729393,lognorm,(7.824883043719659  -2.2796119961280888e-26  1.296878202061924)
Galgenwaard,0,1185,1.05,1.145931016569864,gamma,(0.29903398234432477  -5.668521273481939e-28  0.7530095197771742)
Galgenwaard,0,1200,1.0,1.1547005383792515,gamma,(0.4262625110960129  -2.5732652827503e-27  0.7317629621393216)
Galgenwaard,0,1215,0.9,1.020835571068081,gamma,(0.2140303658384844  -2.451857601431205e-28  0.6021686672844737)
Galgenwaard,0,1230,0.9,0.9119095061289915,gamma,(0.6104912373300948  -6.40152101692016e-26  0.6602564045310132)
Galgenwaard,0,1245,0.55,1.0500626547722611,gamma,(0.16180677916861058  -2.780756490010469e-28  0.9483611231171276)
Galgenwaard,0,1260,0.9,1.8035053587243284,gamma,(0.04890170084994658  -1.3432812997637519e-27  1.9952832788454131)
Galgenwaard,0,1275,0.3,0.4701623459816272,gamma,(0.2549128281994234  -7.650635471901005e-29  0.21772473141575877)
Galgenwaard,0,1290,0.4,0.7539370349250519,gamma,(0.1140894626040948  -1.3745855188922738e-28  1.2123946304143673)
Galgenwaard,1,375,1.6842105263157894,1.6263951827039393,lognorm,(10.935311914192509  -1.5718009338687462e-27  0.12063336736422034)
Galgenwaard,1,390,3.9,3.03315017762062,gamma,(0.2740088380676985  -4.2373618227451467e-29  2.470005197778651)
Galgenwaard,1,405,14.9,5.314695598509179,lognorm,(11.398736331248667  -4.2009328066936576e-27  4.82450729115949)
Galgenwaard,1,420,18.55,6.166072862483426,gamma,(0.11848803616387227  -2.6894271046858874e-28  6.20311972438642)
Galgenwaard,1,435,27.95,8.709028369527966,gamma,(0.2808647664714689  -4.6756548986474484e-27  11.028797241506076)
Galgenwaard,1,450,29.75,8.303144723632565,lognorm,(9.589043594364139  -8.300283953585181e-21  4.339019678559216)
Galgenwaard,1,465,38.45,8.252379287680254,lognorm,(11.998156304734778  -1.177603525656542e-21  5.04735433659841)
Galgenwaard,1,480,48.2,12.528887825452887,gamma,(2.022159960941081  -1.6035504378003889  8.481989245676782)
Galgenwaard,1,495,46.8,9.84440612579593,lognorm,(8.57118417736844  -5.170964733676218e-26  4.004703029014717)
Galgenwaard,1,510,28.9,6.87292537240171,lognorm,(0.4719725690177486  -4.422272876214716  12.02672145953974)
Galgenwaard,1,525,28.0,5.405705678164774,lognorm,(14.002138207698442  -2.348539631557236e-26  5.475516069963167)
Galgenwaard,1,540,19.714285714285715,4.91176381036523,lognorm,(16.30010193719297  -3.8247737563227674e-25  7.084352159424551)
Galgenwaard,1,555,25.80952380952381,6.162651184166295,expon,(0.0  7.633802816901408)
Galgenwaard,1,570,30.428571428571427,8.583981409701751,lognorm,(9.363559643620441  -1.3638315957352828e-26  4.20408301277568)
Galgenwaard,1,585,29.095238095238095,8.817221388247981,gamma,(0.7276662353048486  -7.195268096942185e-30  8.56343022219147)
Galgenwaard,1,600,28.476190476190474,8.670924489744408,gamma,(0.5617234665333384  -5.072296405990423e-18  10.120402732576302)
Galgenwaard,1,615,10.666666666666666,3.0551594613046524,lognorm,(7.685712692482295  -6.313343912797351e-17  0.04778539447551963)
Galgenwaard,1,630,7.333333333333333,2.4215282949315546,lognorm,(8.904162244902512  -4.545462399636273e-20  0.008385453119802325)
Galgenwaard,1,645,8.1,2.0182433408524414,lognorm,(10.471454262346676  -2.9073070719478096e-20  2.5538552828019236)
Galgenwaard,1,660,6.238095238095238,2.1875917138681804,gamma,(0.3316907204691572  -1.877387082553874e-28  2.016379975331385)
Galgenwaard,1,675,6.523809523809524,2.5089778434481005,gamma,(0.23324354261899044  -9.652722718133472e-32  5.271729784525359)
Galgenwaard,1,690,7.380952380952381,2.223878639528242,gamma,(0.36124872079230375  -4.221343546504899e-26  1.7009023357261106)
Galgenwaard,1,705,6.285714285714286,3.0019475462970497,gamma,(0.2199283413300494  -1.1401823302972332e-28  6.63598748687772)
