stop,direction,time,average,sd,dist,param
UMC,1,1170,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,1,1185,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,1,1200,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,1,1215,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,1,1230,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
UMC,1,1245,0.1,0.4264014327112209,gamma,(0.3236641868013409  -4.9915341314026e-30  1.1260391741082478)
UMC,1,1260,0.058823529411764705,0.23570226039551584,gamma,(0.4080425432645432  -3.910001586646031e-29  0.5372853461425822)
UMC,1,1275,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Heidelberglaan,0,360,3.8333333333333335,2.770644435548397,uniform,(0.0  9.0)
Heidelberglaan,0,375,7.0,1.4142135623730951,pareto,(6.973375580575436  -0.021137326427194805  6.021137326338245)
Heidelberglaan,0,390,5.25,1.3642978696377674,norm,(2.763157894736842  1.3462269013082806)
Heidelberglaan,0,405,4.8,3.237933063902926,lognorm,(0.16941394019739037  -13.842036599314625  18.377317206252584)
Heidelberglaan,0,420,7.4,2.231735907604285,lognorm,(0.08372801063486202  -21.399085187060905  26.081692741977612)
Heidelberglaan,0,435,13.75,3.057209662430814,lognorm,(0.2251425936305381  -7.961017170662325  12.917627558038982)
Heidelberglaan,0,450,13.85,3.405481319032327,gamma,(0.8170559165638173  -3.0646190421971453e-23  4.700273064303582)
Heidelberglaan,0,465,16.0,3.5871196757345776,gamma,(0.38559368188812215  -7.362037505529747e-24  5.767783283586883)
Heidelberglaan,0,480,13.0,3.6140145307446057,lognorm,(7.612267600667323  -5.317897579942568e-26  0.8002186651907831)
Heidelberglaan,0,495,13.0,3.0121742102995093,gamma,(0.45521919056284  -2.202062005706227e-24  4.630019054905927)
Heidelberglaan,0,510,11.95,3.725731263299553,gamma,(0.8451717949039053  -3.348482132626638e-27  3.280091351199353)
Heidelberglaan,0,525,11.523809523809524,3.2785237453338585,gamma,(0.2676394980918516  -1.0131536842086896e-22  3.6845612599413413)
Heidelberglaan,0,540,11.285714285714286,3.334534871165324,lognorm,(6.62074206836113  -2.9272029651985587e-21  0.03219723822823406)
Heidelberglaan,0,555,8.238095238095237,2.8276004618249106,lognorm,(7.9877835592654165  -3.563025891000134e-21  1.8420159101401148)
Heidelberglaan,0,570,9.333333333333334,2.8327289175357975,gamma,(0.5809219453191352  -1.6079779457890477e-28  3.715584744259502)
Heidelberglaan,0,585,12.761904761904763,3.52176287854205,gamma,(0.3664846821801841  -6.318884761172355e-28  2.695561181491512)
Heidelberglaan,0,600,11.238095238095237,3.6893818535817706,lognorm,(11.003158422764916  -5.997316981373746e-27  0.7761894980109256)
Heidelberglaan,0,615,20.05,5.0743766361607445,lognorm,(9.326060420847703  -1.207744181095743e-27  5.200321900453407)
Heidelberglaan,0,630,30.761904761904763,10.604032241268317,lognorm,(7.628450678862148  -1.29429527824985e-23  3.4742933727714402)
Heidelberglaan,0,645,73.04761904761905,20.345170270867996,lognorm,(8.26592588888196  -7.588391294870562e-26  3.6604126238239667)
Heidelberglaan,0,660,49.5,13.61749100903225,gamma,(0.20174208146463415  -3.5556965289642365e-29  15.83334400604591)
Heidelberglaan,0,675,40.285714285714285,10.214668837483643,lognorm,(9.803068075341923  -1.8024721874281138e-25  4.314937777627735)
Heidelberglaan,0,690,40.57142857142857,9.847104810337912,lognorm,(8.155510940520646  -1.2315739483643616e-26  3.7543715678539904)
Heidelberglaan,0,705,62.142857142857146,12.650098813843313,norm,(16.11111111111111  12.571769275485826)
Heidelberglaan,0,720,65.95238095238095,16.28551521912589,lognorm,(9.491292819806722  -1.8381663579570498e-29  4.226569150839078)
Heidelberglaan,0,735,69.66666666666667,14.69511404554569,pareto,(216995983.32425615  -4714041541.120132  4714041541.120132)
Heidelberglaan,0,750,111.61904761904762,20.718833540285594,lognorm,(9.753146653227358  -2.4714328886374026e-19  4.240926125927736)
Heidelberglaan,0,765,170.61904761904762,33.93684512061253,lognorm,(8.412026675915168  -2.0726336968479235e-26  3.5210694366884656)
Heidelberglaan,0,780,128.42857142857142,29.28655101566886,lognorm,(13.149336033262102  -2.9480751954147106e-22  5.123305082092635)
Heidelberglaan,0,795,69.66666666666667,13.738063865856207,gamma,(3.0143664572824265  -5.416548635151402  8.445440376198002)
Heidelberglaan,0,810,65.57142857142857,13.814560624063324,lognorm,(10.085869145428283  -1.7069644389195222e-22  4.4846087542646424)
Heidelberglaan,0,825,78.42857142857143,17.137396268896655,lognorm,(8.519892723390665  -2.9052749505690534e-27  3.8900093361989887)
Heidelberglaan,0,840,88.61904761904762,20.913835420255342,lognorm,(14.030743959821784  -3.803594998693548e-26  5.7677606703385)
Heidelberglaan,0,855,86.80952380952381,16.16530164351018,gamma,(5.5128781920886905  -12.436947973459322  6.9799840026842315)
Heidelberglaan,0,870,118.80952380952381,21.09063935714493,norm,(34.178082191780824  20.945684791634402)
Heidelberglaan,0,885,140.28571428571428,28.306050522720845,gamma,(2.56615670932963  -7.437481261992081  18.62460924325338)
Heidelberglaan,0,900,178.66666666666666,37.89442481017477,norm,(61.50819672131148  37.58253123627033)
Heidelberglaan,0,915,125.42857142857143,25.16297263472376,lognorm,(0.2633716565499922  -57.46693693460449  92.41475932933207)
Heidelberglaan,0,930,114.42857142857143,21.155612495504357,lognorm,(8.787949591370705  -1.1262687333213922e-22  36.87032666491449)
Heidelberglaan,0,945,103.28571428571429,28.766203219949073,gamma,(1.8119175502925076  -3.600885700792406  22.276747295088356)
Heidelberglaan,0,960,125.42857142857143,21.595176831970885,gamma,(9.08807748492443  -27.317301367724248  7.20627858120786)
Heidelberglaan,0,975,122.95238095238095,31.230722302722942,pareto,(58952.85615698507  -2428081.6017507985  2428081.60173642)
Heidelberglaan,0,990,125.04761904761905,27.388980064183276,norm,(47.74545454545454  27.13884715299065)
Heidelberglaan,0,1005,185.23809523809524,31.268690613107353,norm,(48.625  31.072646733099514)
Heidelberglaan,0,1020,192.8095238095238,33.98939832706628,norm,(58.68115942028985  33.74219942215016)
Heidelberglaan,0,1035,101.52380952380952,26.05857537643512,lognorm,(13.017870112179924  -4.8416115126715175e-21  5.234390952511998)
Heidelberglaan,0,1050,125.95238095238095,33.1058367924843,gamma,(0.49662369805419637  -1.2165270114386373e-28  40.22293055403023)
Heidelberglaan,0,1065,73.3,18.32443352318369,lognorm,(6.894120551466635  -5.4345390138559e-20  23.682234878951924)
Heidelberglaan,0,1080,54.421052631578945,26.695943270406726,lognorm,(8.070530774442734  -5.301956703065067e-27  3.6286943838379973)
Heidelberglaan,0,1095,41.8,12.196641526097626,gamma,(64.5156281106367  -70.38254999190623  1.4958786294580928)
Heidelberglaan,0,1110,39.05,17.291583229268298,gamma,(4.861211701808468  -8.729144525285264  7.150990923879054)
Heidelberglaan,0,1125,39.333333333333336,18.359305612252946,gamma,(9.99039791743352  -20.227777905736737  5.658981024865335)
Heidelberglaan,0,1140,43.8,14.271722085370472,lognorm,(0.6056201382475215  -0.20057562265460757  18.418883829379624)
Heidelberglaan,0,1155,21.157894736842106,7.179952934242051,lognorm,(0.14810422951071878  -33.55512964585881  46.90016916643645)
Heidelberglaan,0,1170,16.05,8.41253534840373,gamma,(3.5244371945585646  -2.6175098739297167  4.702596974361777)
Heidelberglaan,0,1185,13.055555555555555,5.4175338672328,uniform,(4.0  19.0)
Heidelberglaan,0,1200,11.25,5.478529521165849,gamma,(4.764534526522434  -1.4716500729320918  2.5576345628744717)
Heidelberglaan,0,1215,8.736842105263158,6.427735952392896,expon,(3.0  5.7368421052631575)
Heidelberglaan,0,1230,7.684210526315789,6.9517131550052955,lognorm,(0.644991061920096  -1.7783357224455765  7.344237504464042)
Heidelberglaan,0,1245,7.928571428571429,10.69579356569675,lognorm,(2.9721513505567847  -3.561446960379201e-06  0.024324291233716093)
Heidelberglaan,0,1260,8.6,4.8089659851317155,lognorm,(10.675264727785986  -1.1954310529476028e-26  4.5056394062689105)
Heidelberglaan,0,1275,7.888888888888889,4.444281042747871,uniform,(0.0  16.0)
Heidelberglaan,0,1290,1.0,0.0,lognorm,(1.43307767480868  0.9999999999999998  2.237991733960431e-16)
Heidelberglaan,1,375,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Heidelberglaan,1,390,0.0,0.0,lognorm,(1.5885898221401278  -2.5455697768690653e-20  1.5767989860128996e-19)
Heidelberglaan,1,405,0.05,0.2,gamma,(0.2796990842185806  -3.003676552334887e-31  0.5697757083028931)
Heidelberglaan,1,420,0.15,0.24462302739504083,gamma,(0.470253109983899  -1.6705639310852934e-29  0.5288902643873665)
Heidelberglaan,1,435,0.05,0.13608276348795434,expon,(0.0  0.018518518518518517)
